Reference,Name,Height (m),Longitude,Latitude,Maidenhead Locator,valid from,valid to,deleted,Activations,last activated by,last date,
DA/AL-113,"Kaehberg",1528,10.16889954,47.38000107,JN57CJ,20120401,20991231,0,0,,
DA/AL-114,"Kl. Ochsenkopf",1571,10.18000031,47.46670151,JN57CL,20120401,20991231,0,0,,
DA/AL-115,"Mitteralpenkopf",1443,10.18309975,47.47109985,JN57CL,20120401,20991231,0,0,,
DA/AL-116,"Rehkoepfl",1477,10.11110020,47.42670059,JN57BK,20120401,20991231,0,0,,
DA/AL-117,"Rosskopf",1958,10.10280037,47.38000107,JN57BJ,20120401,20991231,0,0,,
DA/AL-118,"Schafkopf",1585,10.17420006,47.42580032,JN57CK,20120401,20991231,0,0,,
DA/AL-119,"Schwarzenberg",1385,10.21059990,47.43059921,JN57CK,20120401,20991231,0,0,,
DA/AL-120,"Hirscheck",1922,10.09749985,47.38029861,JN57BJ,20120401,20991231,0,0,,
DA/AL-121,"Riesenkopf",1480,10.11310005,47.41170120,JN57BJ,20120401,20991231,0,0,,
DA/AL-122,"Schatthalde",1314,10.22329998,47.42470169,JN57CK,20120401,20991231,0,0,,
DA/AL-123,"Samstenberg",1513,10.06779957,47.46689987,JN57AL,20120401,20991231,0,0,,
DA/AL-124,"Ostertalberg",1383,10.16689968,47.48559952,JN57CL,20120401,20991231,0,0,,
DA/AL-125,"Wittelsbacher Hoehe",884,10.25640011,47.49940109,JN57DL,20120401,20991231,0,0,,
DA/AL-126,"Blaessleskopf",1320,10.35140038,47.53310013,JN57EM,20120401,20991231,0,0,,
DA/AL-127,"Gehrenkoepfle",1504,10.41609955,47.56610107,JN57EN,20120401,20991231,0,0,,
DA/AL-128,"Geissruecken",1220,10.38440037,47.56439972,JN57EN,20120401,20991231,0,0,,
DA/AL-129,"Gigglstein",1497,10.33500004,47.56060028,JN57EN,20120401,20991231,0,0,,
DA/AL-130,"Kuehberg",1290,10.40030003,47.57939911,JN57EN,20120401,20991231,0,0,,
DA/AL-131,"Rosskopf",1596,10.36830044,47.53419876,JN57EM,20120401,20991231,0,0,,
DA/AL-132,"Starzlachberg",1585,10.40610027,47.55780029,JN57EN,20120401,20991231,0,0,,
DA/AL-133,"Wolfsbuechel",1085,10.34080029,47.54000092,JN57EM,20120401,20991231,0,0,,
DA/AL-134,"Holzenberg",1283,10.42420006,47.59080124,JN57FO,20120401,20991231,0,0,,
DA/AL-135,"Kahlenberg",1017,10.31389999,47.48279953,JN57DL,20120401,20991231,0,0,,
DA/AL-136,"Kuehberg",986,10.31330013,47.48780060,JN57DL,20120401,20991231,0,0,,
DA/AL-137,"Elbkopf",2102,10.24079990,47.31940079,JN57CH,20120401,20991231,0,0,,
DA/AL-138,"Haldenwangerkopf",2002,10.17329979,47.27500153,JN57CG,20120401,20991231,0,0,,
DA/AL-139,"Schartenkopf",1278,10.25559998,47.38029861,JN57DJ,20120401,20991231,0,1,DJ7AO/P,18/08/2018
DA/AL-140,"Soellerkopf",1910,10.23309994,47.36169815,JN57CI,20120401,20991231,0,0,,
DA/AL-141,"Ringang",1022,10.26080036,47.36220169,JN57DI,20120401,20991231,0,0,,
DA/AL-142,"Sattelkopf",1422,10.24779987,47.37889862,JN57CJ,20120401,20991231,0,0,,
DA/AL-143,"Alpenrosenkoepfle",1004,10.37889957,47.49280167,JN57EL,20120401,20991231,0,2,DO1RGI/P,21/07/2013
DA/AL-144,"Burgschrofen",1334,10.35579967,47.48939896,JN57EL,20120401,20991231,0,0,,
DA/AL-145,"Gaissalphorn",1953,10.31890011,47.41939926,JN57DK,20120401,20991231,0,0,,
DA/AL-146,"Gaissfuss",1991,10.32670021,47.41780090,JN57DK,20120401,20991231,0,1,DL6AP/P,23/09/2012
DA/AL-147,"Gehrenkopf",1566,10.34280014,47.46939850,JN57EL,20120401,20991231,0,0,,
DA/AL-148,"Hengst",1989,10.39939976,47.44060135,JN57EK,20120401,20991231,0,0,,
DA/AL-149,"Heubatspitz",2008,10.38169956,47.48360062,JN57EL,20120401,20991231,0,0,,
DA/AL-150,"Laufbichelkirche",2042,10.38529968,47.43190002,JN57EK,20120401,20991231,0,0,,
DA/AL-151,"Mittagspitz",1662,10.41559982,47.45280075,JN57EK,20120401,20991231,0,0,,
DA/AL-152,"Oestl. Wengenkopf",2207,10.36060047,47.42559814,JN57EK,20120401,20991231,0,0,,
DA/AL-153,"Schattenberg",1798,10.31439972,47.40000153,JN57DJ,20120401,20991231,0,0,,
DA/AL-154,"Sonthofer Hoernle",1525,10.33780003,47.47669983,JN57EL,20120401,20991231,0,0,,
DA/AL-155,"Zwoelferkopf",1855,10.35029984,47.48780060,JN57EL,20120401,20991231,0,0,,
DA/AL-156,"Pfannenhoelzer",1908,10.40310001,47.44860077,JN57EK,20120401,20991231,0,0,,
DA/AL-157,"Lachekopf",1488,10.39420033,47.47109985,JN57EL,20120401,20991231,0,0,,
DA/AL-158,"Eschers",901,10.37670040,47.84780121,JN57EU,20120401,20991231,0,1,DL9DRL/P,03/10/2015
DA/AL-159,"Kreuzelspitz",1496,10.30169964,47.54669952,JN57DN,20120401,20991231,0,0,,
DA/AL-160,"Imbergkamm",1305,10.02890015,47.51219940,JN57AM,20120401,20991231,0,0,,
DA/AL-161,"Jochgern",1448,10.37080002,47.35969925,JN57EI,20120401,20991231,0,0,,
DA/AL-162,"Hoefats Suedgipfel",2257,10.35309982,47.36500168,JN57EI,20120401,20991231,0,0,,
DA/AL-163,"Hoefats Ostgipfel",2259,10.35060024,47.36610031,JN57EI,20120401,20991231,0,0,,
DA/AL-164,"Hoefats Nordgipfel",2257,10.35000038,47.37170029,JN57EI,20120401,20991231,0,0,,
DA/AL-165,"Huettenkopf",1949,10.33419991,47.37419891,JN57EI,20120401,20991231,0,0,,
DA/AL-166,"Huendlekopf",1112,10.05780029,47.54059982,JN57AM,20120401,20991231,0,2,DL9DRL/P,22/08/2017
DA/AL-167,"Huettenberg",1103,10.06970024,47.56529999,JN57AN,20120401,20991231,0,0,,
DA/AL-168,"Kuehberg",1035,10.14330006,47.59749985,JN57BO,20120401,20991231,0,1,DO8UDO/P,19/11/2022
DA/AL-169,"Stoffelberg",1063,10.22389984,47.63690186,JN57CP,20120401,20991231,0,0,,
DA/AL-170,"Kalzhofener Hoehe",1118,10.06250000,47.58029938,JN57AN,20120401,20991231,0,0,,
DA/AL-171,"Kalzhofner Berg",1007,10.03859997,47.57419968,JN57AN,20120401,20991231,0,0,,
DA/AL-172,"Kuehberg",1035,10.14309978,47.59749985,JN57BO,20120401,20991231,0,0,,
DA/AL-173,"Muttner Hoehe",1067,10.05169964,47.57780075,JN57AN,20120401,20991231,0,0,,
DA/AL-174,"Brosisellegghoehe",1117,10.36110020,47.60029984,JN57EO,20120401,20991231,0,0,,
DA/AL-175,"Auf'm Berg",900,10.60060024,47.64889908,JN57HP,20120401,20991231,0,0,,
DA/AL-176,"Illasberg",852,10.75559998,47.64830017,JN57JP,20120401,20991231,0,0,,
DA/AL-177,"Kühberg",912,10.29065990,47.40083313,JN57DJ,20120401,20991231,0,1,DL6AP/P,01/06/2013
DA/AL-178,"Hafner",911,10.25501823,47.41402435,JN57DJ,20120401,20991231,0,0,,
DA/AL-179,"Burgberg",994,10.24868774,47.41845322,JN57CK,20120401,20991231,0,0,,
DA/AL-180,"Großer Josberg",961,10.54711000,47.59816000,JN57GO,20120401,20991231,0,1,DL7NDS,29/01/2019
DA/AL-181,"Grosser Wilder",2379,10.38889980,47.36999893,JN57EI,20120401,20991231,0,0,,
DA/AL-182,"Rauhhorn",2240,10.46780014,47.45830154,JN57FK,20120401,20991231,0,0,,
DA/AL-183,"Bschiesser",1996,10.44060040,47.48780060,JN57FL,20120401,20991231,0,0,,
DA/AL-184,"Geishorn",2367,10.17529964,47.28779984,JN57CG,20120401,20991231,0,0,,
