"Scheme","DXCC","Reference","Name","Type","Lat","Long","Locator","Roc Code","Historic County","Nearest Postcode","Roc Master_post","Roc Group_hq",""
"UKBOTA","223","B/G-0174","ROC Post Feniton","ROC Bunker","51.15581","-3.28257","IO81ID","YEO","Somerset","TA4 4ED","","","🗺️"
"UKBOTA","223","B/G-0175","ROC Post Tavistock","ROC Bunker","50.57495","-4.15466","IO70WN","EXE","Devon","PL19 0JN","","","🗺️"
"UKBOTA","223","B/G-0176","ROC Post Sharpitor","ROC Bunker","50.51222","-4.03727","IO70XM","EXE","Devon","PL20 6PE","","","🗺️"
"UKBOTA","223","B/G-0177","ROC Post Holbeton","ROC Bunker","50.32281","-3.96312","IO80AH","EXE","Devon","PL8 1JQ","","","🗺️"
"UKBOTA","223","B/G-0178","ROC Post Gara Bridge","ROC Bunker","50.36610","-3.74133","IO80DI","EXE","Devon","TQ9 7JL","","","🗺️"
"UKBOTA","223","B/G-0179","ROC Post Start Point","ROC Bunker","50.22920","-3.66273","IO80EF","EXE","Devon","TQ7 2ET","","","🗺️"
"UKBOTA","223","B/G-0180","ROC Post Strete","ROC Bunker","50.31079","-3.63622","IO80EH","EXE","Devon","TQ6 0SF","","","🗺️"
"UKBOTA","223","B/G-0181","ROC Post Torquay","ROC Bunker","50.51819","-3.51632","IO80FM","EXE","Devon","TQ1 4FX","","","🗺️"
"UKBOTA","223","B/G-0182","ROC Post Teignmouth","ROC Bunker","50.56604","-3.52969","IO80FN","EXE","Devon","TQ14 9NY","","","🗺️"
"UKBOTA","223","B/G-0183","ROC Post Farway Common","ROC Bunker","50.78194","-3.17585","IO80JS","YEO","Devon","EX14 9TU","","","🗺️"
"UKBOTA","223","B/G-0184","ROC Post Seaton","ROC Bunker","50.71500","-3.08664","IO80KR","YEO","Devon","EX12 2TH","","","🗺️"
"UKBOTA","223","B/G-0188","ROC Post Croyde","ROC Bunker","51.12260","-4.23507","IO71VC","YEO","Devon","EX33 1JH","","","🗺️"
"UKBOTA","223","B/G-0189","ROC Post Barnstaple","ROC Bunker","51.04794","-4.02388","IO71XB","YEO","Devon","EX32 0BU","","","🗺️"
"UKBOTA","223","B/G-0190","ROC Post Combe Martin","ROC Bunker","51.18412","-3.96445","IO81AE","YEO","Devon","EX31 4PJ","","","🗺️"
"UKBOTA","223","B/G-0191","ROC Post Lynton Master Post","ROC Bunker","51.21884","-3.82488","IO81CF","YEO","Devon","EX35 6LD","true","","🗺️"
"UKBOTA","223","B/G-0192","ROC Post Bow","ROC Bunker","50.81053","-3.79741","IO80CT","EXE","Devon","EX17 6ED","","","🗺️"
"UKBOTA","223","B/G-0193","ROC Post Bampton","ROC Bunker","50.95901","-3.46267","IO80GX","YEO","Devon","EX16 7RZ","","","🗺️"
"UKBOTA","223","B/G-0194","ROC Post Axminster","ROC Bunker","50.79643","-3.01176","IO80LT","YEO","Devon","EX13 7JG","","","🗺️"
"UKBOTA","223","B/G-0195","ROC Post Bere Alston","ROC Bunker","50.46640","-4.17847","IO70VL","EXE","Devon","PL20 7JE","","","🗺️"
"UKBOTA","223","B/G-0196","ROC Post Plymstock","ROC Bunker","50.34677","-4.11044","IO70WI","EXE","Devon","PL9 9SP","","","🗺️"
"UKBOTA","223","B/G-0197","ROC Post Lydford","ROC Bunker","50.65115","-4.08458","IO70WP","EXE","Devon","EX20 4BA","","","🗺️"
"UKBOTA","223","B/G-0198","ROC Post Plympton","ROC Bunker","50.40176","-4.06855","IO70XJ","EXE","Devon","PL7 4QG","","","🗺️"
"UKBOTA","223","B/G-0199","ROC Post Okehampton","ROC Bunker","50.72703","-4.07094","IO70XR","EXE","Devon","EX20 4ND","","","🗺️"
"UKBOTA","223","B/G-0200","ROC Post Modbury Master Post","ROC Bunker","50.37709","-3.86255","IO80BJ","EXE","Devon","PL21 0HL","true","","🗺️"
"UKBOTA","223","B/G-0201","ROC Post Malborough","ROC Bunker","50.25214","-3.81222","IO80CG","EXE","Devon","TQ7 3EG","","","🗺️"
"UKBOTA","223","B/G-0202","ROC Post Drewsteignton Master Post","ROC Bunker","50.70352","-3.82518","IO80CQ","EXE","Devon","EX6 6PE","true","","🗺️"
"UKBOTA","223","B/G-0203","ROC Post Moretonhampstead","ROC Bunker","50.64691","-3.78183","IO80CP","EXE","Devon","TQ13 8RD","","","🗺️"
"UKBOTA","223","B/G-0204","ROC Post Ashburton Master Post","ROC Bunker","50.50084","-3.75869","IO80CM","EXE","Devon","TQ13 7NG","true","","🗺️"
"UKBOTA","223","B/G-0205","ROC Post Manaton","ROC Bunker","50.59041","-3.74748","IO80DO","EXE","Devon","TQ13 9XJ","","","🗺️"
"UKBOTA","223","B/G-0206","ROC Post Christow","ROC Bunker","50.63463","-3.65692","IO80EP","EXE","Devon","EX6 7RH","","","🗺️"
"UKBOTA","223","B/G-0207","ROC Post Newton Abbot","ROC Bunker","50.51032","-3.63253","IO80EM","EXE","Devon","TQ12 6BZ","","","🗺️"
"UKBOTA","223","B/G-0208","ROC Post Paignton","ROC Bunker","50.43649","-3.62549","IO80EK","EXE","Devon","TQ3 3YG","","","🗺️"
"UKBOTA","223","B/G-0209","ROC Post Exminster","ROC Bunker","50.64816","-3.54310","IO80FP","EXE","Devon","EX6 7XU","","","🗺️"
"UKBOTA","223","B/G-0210","ROC Post Brixham","ROC Bunker","50.39914","-3.48631","IO80GJ","EXE","Devon","TQ5 9AP","","","🗺️"
"UKBOTA","223","B/G-0211","ROC Post Pinhoe Master Post","ROC Bunker","50.73027","-3.42280","IO80GR","EXE","Devon","EX5 2BD","true","","🗺️"
"UKBOTA","223","B/G-0212","ROC Post Exmouth","ROC Bunker","50.62356","-3.35144","IO80HO","EXE","Devon","EX9 7AN","","","🗺️"
"UKBOTA","223","B/G-0213","ROC Post Yetminster Master Post","ROC Bunker","50.89034","-2.57035","IO80RV","YEO","Dorset","DT9 6NL","true","","🗺️"
"UKBOTA","223","B/G-0214","ROC Post Evershot","ROC Bunker","50.82251","-2.55646","IO80RT","YEO","Dorset","DT2 9PW","","","🗺️"
"UKBOTA","223","B/G-0215","ROC Post Buckland Newton Master Post","ROC Bunker","50.84354","-2.45587","IO80SU","YEO","Dorset","DT2 7BT","true","","🗺️"
"UKBOTA","223","B/G-0216","ROC Post East Stour","ROC Bunker","51.01159","-2.32709","IO81UA","YEO","Dorset","SP8 5EE","","","🗺️"
"UKBOTA","223","B/G-0217","ROC Post Sturminster Newton","ROC Bunker","50.91401","-2.29923","IO80UV","YEO","Dorset","DT10 2HJ","","","🗺️"
"UKBOTA","223","B/G-0218","ROC Post Fontmell Magna","ROC Bunker","50.96225","-2.19531","IO80VX","YEO","Dorset","SP7 0JH","","","🗺️"
"UKBOTA","223","B/G-0219","ROC Post Blandford Forum","ROC Bunker","50.84663","-2.18233","IO80VU","YEO","Dorset","DT11 0DS","","","🗺️"
"UKBOTA","223","B/G-0220","ROC Post Sixpenny Handley","ROC Bunker","50.95684","-2.00721","IO80XW","WIN","Dorset","SP5 5SA","","","🗺️"
"UKBOTA","223","B/G-0221","ROC Post Witchampton","ROC Bunker","50.85037","-1.99526","IO90AU","WIN","Dorset","BH21 5AA","","","🗺️"
"UKBOTA","223","B/G-0222","ROC Post Verwood","ROC Bunker","50.88699","-1.87214","IO90BV","WIN","Dorset","BH31 7PQ","","","🗺️"
"UKBOTA","223","B/G-0223","ROC Post Burton Bradstock","ROC Bunker","50.71368","-2.73817","IO80PR","YEO","Dorset","DT6 4PS","","","🗺️"
"UKBOTA","223","B/G-0224","ROC Post Abbotsbury","ROC Bunker","50.67415","-2.62377","IO80QQ","YEO","Dorset","DT3 4JY","","","🗺️"
"UKBOTA","223","B/G-0225","ROC Post Dorchester","ROC Bunker","50.71846","-2.45394","IO80SR","YEO","Dorset","DT1 2PW","","","🗺️"
"UKBOTA","223","B/G-0226","ROC Post Portland Bill","ROC Bunker","50.53960","-2.45180","IO80SM","YEO","Dorset","DT5 2AQ","","","🗺️"
"UKBOTA","223","B/G-0227","ROC Post Preston","ROC Bunker","50.63606","-2.41342","IO80TP","YEO","Dorset","DT3 6PR","","","🗺️"
"UKBOTA","223","B/G-0228","ROC Post West Lulworth","ROC Bunker","50.61897","-2.25721","IO80UO","YEO","Dorset","BH20 5RS","","","🗺️"
"UKBOTA","223","B/G-0229","ROC Post Bere Regis","ROC Bunker","50.75172","-2.20379","IO80VS","YEO","Dorset","BH20 7JL","","","🗺️"
"UKBOTA","223","B/G-0230","ROC Post Wareham","ROC Bunker","50.67641","-2.10043","IO80WQ","YEO","Dorset","BH20 5BD","","","🗺️"
"UKBOTA","223","B/G-0231","ROC Post Worth Matravers Master Post","ROC Bunker","50.60505","-2.02355","IO80XO","YEO","Dorset","BH19 3LB","true","","🗺️"
"UKBOTA","223","B/G-0232","ROC Post Canford Cliffs","ROC Bunker","50.70079","-1.92182","IO90AQ","WIN","Dorset","BH13 7JE","","","🗺️"
"UKBOTA","223","B/G-0233","ROC Post Castleside Master Post","ROC Bunker","54.83009","-1.86765","IO94BT","DUR","Durham","DH8 9AD","true","","🗺️"
"UKBOTA","223","B/G-0234","ROC Post Pit House","ROC Bunker","54.75365","-1.68922","IO94DS","DUR","Durham","DL15 9AS","","","🗺️"
"UKBOTA","223","B/G-0235","ROC Post Brusselton","ROC Bunker","54.61956","-1.68606","IO94DO","DUR","Durham","DL4 1QF","","","🗺️"
"UKBOTA","223","B/G-0236","ROC Post Piercebridge","ROC Bunker","54.53200","-1.64115","IO94EM","DUR","Durham","DL2 2LQ","","","🗺️"
"UKBOTA","223","B/G-0237","ROC Post Aycliffe Village","ROC Bunker","54.58427","-1.55126","IO94FO","DUR","Durham","DL1 3LB","","","🗺️"
"UKBOTA","223","B/G-0238","ROC Post Hastings Hill","ROC Bunker","54.88329","-1.45146","IO94GV","DUR","Durham","SR4 9LB","","","🗺️"
"UKBOTA","223","B/G-0239","ROC Post Easington","ROC Bunker","54.81458","-1.33288","IO94IT","DUR","Durham","SR7 8SW","","","🗺️"
"UKBOTA","223","B/G-0240","ROC Post Hartlepool","ROC Bunker","54.69582","-1.24857","IO94JQ","DUR","Durham","TS26 0FT","","","🗺️"
"UKBOTA","223","B/G-0242","ROC Post Nazeing","ROC Bunker","51.73664","0.05866","JO01AR","BED","Essex","EN9 2DE","","","🗺️"
"UKBOTA","223","B/G-0243","ROC Post Ickleton","ROC Bunker","52.05260","0.15104","JO02BB","BED","Essex","CB11 4LU","","","🗺️"
"UKBOTA","223","B/G-0244","ROC Post Hatfield Broad Oak","ROC Bunker","51.81846","0.23680","JO01CT","COL","Essex","CM22 7LQ","","","🗺️"
"UKBOTA","223","B/G-0245","ROC Post Henham","ROC Bunker","51.92998","0.25020","JO01DW","COL","Essex","CM22 6BS","","","🗺️"
"UKBOTA","223","B/G-0246","ROC Post Chipping Ongar Master Post","ROC Bunker","51.72904","0.25715","JO01DR","COL","Essex","CM5 0HN","true","","🗺️"
"UKBOTA","223","B/G-0247","ROC Post Good Easter Master Post","ROC Bunker","51.78026","0.36003","JO01ES","COL","Essex","CM1 4BB","true","","🗺️"
"UKBOTA","223","B/G-0248","ROC Post Great Dunmow","ROC Bunker","51.89431","0.38969","JO01EV","COL","Essex","CM6 3BJ","","","🗺️"
"UKBOTA","223","B/G-0249","ROC Post Finchingfield","ROC Bunker","51.96718","0.46680","JO01FX","COL","Essex","CM7 4NS","","","🗺️"
"UKBOTA","223","B/G-0250","ROC Post Little Waltham","ROC Bunker","51.79293","0.47845","JO01FT","COL","Essex","CM3 3LA","","","🗺️"
"UKBOTA","223","B/G-0251","ROC Post Great Baddow","ROC Bunker","51.72140","0.51797","JO01GR","COL","Essex","CM2 7AG","","","🗺️"
"UKBOTA","223","B/G-0252","ROC Post Clare","ROC Bunker","52.06473","0.58145","JO02GB","COL","Essex","CO10 8LF","","","🗺️"
"UKBOTA","223","B/G-0253","ROC Post Braintree","ROC Bunker","51.88383","0.59578","JO01HV","COL","Essex","CM77 8AF","","","🗺️"
"UKBOTA","223","B/G-0254","ROC Post Castle Hedingham","ROC Bunker","51.98949","0.60451","JO01HX","COL","Essex","CO9 3HL","","","🗺️"
"UKBOTA","223","B/G-0255","ROC Post Hatfield Peverel","ROC Bunker","51.78244","0.60982","JO01HS","COL","Essex","CM3 2EF","","","🗺️"
"UKBOTA","223","B/G-0256","ROC Post Maldon","ROC Bunker","51.73249","0.65937","JO01HR","COL","Essex","CM9 6LJ","","","🗺️"
"UKBOTA","223","B/G-0257","ROC Post Wickham Bishops","ROC Bunker","51.78140","0.68805","JO01IS","COL","Essex","CM9 8BX","","","🗺️"
"UKBOTA","223","B/G-0258","ROC Post Kelvedon","ROC Bunker","51.83993","0.69241","JO01IU","COL","Essex","CO5 9GS","","","🗺️"
"UKBOTA","223","B/G-0259","ROC Post Earls Colne","ROC Bunker","51.92254","0.69793","JO01IW","COL","Essex","CO6 2PD","","","🗺️"
"UKBOTA","223","B/G-0260","ROC Post Latchingdon","ROC Bunker","51.67576","0.72142","JO01IQ","COL","Essex","CM3 6LE","","","🗺️"
"UKBOTA","223","B/G-0261","ROC Post Tolleshunt d'Arcy","ROC Bunker","51.76906","0.78502","JO01JS","COL","Essex","CM9 8EJ","","","🗺️"
"UKBOTA","223","B/G-0262","ROC Post Lexden","ROC Bunker","51.86688","0.86123","JO01KU","COL","Essex","CO2 9JN","","","🗺️"
"UKBOTA","223","B/G-0263","ROC Post Langham Master Post","ROC Bunker","51.93675","0.92023","JO01LW","COL","Essex","CO4 5HX","true","","🗺️"
"UKBOTA","223","B/G-0264","ROC Post Bradwell-on-Sea","ROC Bunker","51.72851","0.91099","JO01KR","COL","Essex","CM0 7PU","","","🗺️"
"UKBOTA","223","B/G-0265","ROC Post West Mersea","ROC Bunker","51.77364","0.92955","JO01LS","COL","Essex","CO5 8BP","","","🗺️"
"UKBOTA","223","B/G-0266","ROC Post Brightlingsea","ROC Bunker","51.82884","0.99482","JO01LT","COL","Essex","CO7 0SB","","","🗺️"
"UKBOTA","223","B/G-0267","ROC Post Manningtree","ROC Bunker","51.94382","1.05618","JO01MW","COL","Essex","CO11 2HT","","","🗺️"
"UKBOTA","223","B/G-0268","ROC Post Tendring","ROC Bunker","51.87909","1.11355","JO01NV","COL","Essex","CO16 0BP","","","🗺️"
"UKBOTA","223","B/G-0269","ROC Post Clacton","ROC Bunker","51.77733","1.13176","JO01NS","COL","Essex","CO15 1XT","","","🗺️"
"UKBOTA","223","B/G-0270","ROC Post Walton-on-the-Naze","ROC Bunker","51.84461","1.26698","JO01PU","COL","Essex","CO14 8ET","","","🗺️"
"UKBOTA","223","B/G-0271","ROC Post Chigwell","ROC Bunker","51.63352","0.07263","JO01AP","COL","Essex","IG7 6FB","","","🗺️"
"UKBOTA","223","B/G-0272","ROC Post Harold Wood","ROC Bunker","51.61239","0.20080","JO01CO","COL","Essex","RM1 4FA","","","🗺️"
"UKBOTA","223","B/G-0273","ROC Post Rainham - Essex Master Post","ROC Bunker","51.52448","0.23202","JO01CM","COL","Essex","RM13 9GS","true","","🗺️"
"UKBOTA","223","B/G-0274","ROC Post Orsett","ROC Bunker","51.50537","0.36741","JO01EM","COL","Essex","RM16 3BA","","","🗺️"
"UKBOTA","223","B/G-0275","ROC Post Billericay","ROC Bunker","51.59762","0.40830","JO01EO","COL","Essex","CM12 9TR","","","🗺️"
"UKBOTA","223","B/G-0276","ROC Post Vange","ROC Bunker","51.55897","0.47609","JO01FN","COL","Essex","SS16 4QU","","","🗺️"
"UKBOTA","223","B/G-0277","ROC Post Canvey Island","ROC Bunker","51.52376","0.55376","JO01GM","COL","Essex","SS8 0PU","","","🗺️"
"UKBOTA","223","B/G-0278","ROC Post Woodham Ferrers Master Post","ROC Bunker","51.65948","0.59840","JO01HP","COL","Essex","CM3 8RE","true","","🗺️"
"UKBOTA","223","B/G-0279","ROC Post Leigh-on-Sea Master Post","ROC Bunker","51.55455","0.64565","JO01HN","COL","Essex","SS9 3AG","true","","🗺️"
"UKBOTA","223","B/G-0280","ROC Post Rochford","ROC Bunker","51.60858","0.70975","JO01IO","COL","Essex","SS4 3RR","","","🗺️"
"UKBOTA","223","B/G-0281","ROC Post Great Wakering","ROC Bunker","51.56084","0.81989","JO01JN","COL","Essex","SS3 0BT","","","🗺️"
"UKBOTA","223","B/G-0282","ROC Post Southminster","ROC Bunker","51.65755","0.83731","JO01KP","COL","Essex","CM0 7JP","","","🗺️"
"UKBOTA","223","B/G-0283","ROC Post Foulness","ROC Bunker","51.59953","0.89291","JO01KO","COL","Essex","SS3 9XQ","","","🗺️"
"UKBOTA","223","B/G-0284","ROC Post St. Briavels Master Post","ROC Bunker","51.73252","-2.63881","IO81QR","BRI","Gloucestershire","GL15 6UG","true","","🗺️"
"UKBOTA","223","B/G-0285","ROC Post Blakeney","ROC Bunker","51.75206","-2.48249","IO81SS","BRI","Gloucestershire","GL15 4AR","","","🗺️"
"UKBOTA","223","B/G-0286","ROC Post Westbury-on-Severn","ROC Bunker","51.82864","-2.39247","IO81TT","BRI","Gloucestershire","GL14 1QD","","","🗺️"
"UKBOTA","223","B/G-0287","ROC Post Tirley","ROC Bunker","51.94924","-2.28949","IO81UW","BRI","Gloucestershire","GL19 3RH","","","🗺️"
"UKBOTA","223","B/G-0288","ROC Post Stroud","ROC Bunker","51.77626","-2.24736","IO81VS","BRI","Gloucestershire","GL6 6PP","","","🗺️"
"UKBOTA","223","B/G-0289","ROC Post Barnwood","ROC Bunker","51.83284","-2.18281","IO81VT","BRI","Gloucestershire","GL4 8EB","","","🗺️"
"UKBOTA","223","B/G-0290","ROC Post Stoke Orchard","ROC Bunker","51.94793","-2.09802","IO81WW","BRI","Gloucestershire","GL52 7AA","","","🗺️"
"UKBOTA","223","B/G-0291","ROC Post North Cerney Master Post","ROC Bunker","51.77264","-1.95807","IO91AS","OXF","Gloucestershire","GL7 7FB","true","","🗺️"
"UKBOTA","223","B/G-0292","ROC Post Andoversford","ROC Bunker","51.89608","-1.93020","IO91AV","OXF","Gloucestershire","GL54 5ST","","","🗺️"
"UKBOTA","223","B/G-0293","ROC Post Northleach","ROC Bunker","51.83056","-1.86152","IO91BT","OXF","Gloucestershire","GL54 3QG","","","🗺️"
"UKBOTA","223","B/G-0294","ROC Post Poulton","ROC Bunker","51.71682","-1.85593","IO91BR","OXF","Gloucestershire","GL7 5SR","","","🗺️"
"UKBOTA","223","B/G-0295","ROC Post Stow-on-the-Wold Master Post","ROC Bunker","51.93758","-1.72242","IO91DW","OXF","Gloucestershire","GL54 1FF","true","","🗺️"
"UKBOTA","223","B/G-0296","ROC Post Hallen","ROC Bunker","51.51749","-2.64704","IO81QM","BRI","Gloucestershire","BS10 7RR","","","🗺️"
"UKBOTA","223","B/G-0297","ROC Post Hill","ROC Bunker","51.65535","-2.51745","IO81RP","BRI","Gloucestershire","GL13 9EA","","","🗺️"
"UKBOTA","223","B/G-0298","ROC Post Thornbury","ROC Bunker","51.59819","-2.51132","IO81RO","BRI","Gloucestershire","BS35 3TR","","","🗺️"
"UKBOTA","223","B/G-0299","ROC Post Dursley Master Post","ROC Bunker","51.69451","-2.38769","IO81TQ","BRI","Gloucestershire","GL11 6PT","true","","🗺️"
"UKBOTA","223","B/G-0300","ROC Post Little Sodbury Master Post","ROC Bunker","51.55305","-2.33817","IO81TN","BRI","Gloucestershire","BS37 6QU","true","","🗺️"
"UKBOTA","223","B/G-0301","ROC Post Marshfield","ROC Bunker","51.45498","-2.32866","IO81UK","BRI","Gloucestershire","SN14 8BB","","","🗺️"
"UKBOTA","223","B/G-0302","ROC Post Leighterton","ROC Bunker","51.60291","-2.24772","IO81VO","BRI","Gloucestershire","GL8 8QY","","","🗺️"
"UKBOTA","223","B/G-0303","ROC Post Shaw","ROC Bunker","53.59003","-2.11644","IO83WO","PRE","Lancashire","OL2 7PA","","","🗺️"
"UKBOTA","223","B/G-0304","ROC Post Fordingbridge Master Post","ROC Bunker","50.92656","-1.76333","IO90CW","WIN","Hampshire","SP6 2JJ","true","","🗺️"
"UKBOTA","223","B/G-0305","ROC Post Ringwood","ROC Bunker","50.81917","-1.75337","IO90CT","WIN","Hampshire","BH24 3BZ","","","🗺️"
"UKBOTA","223","B/G-0306","ROC Post Grateley","ROC Bunker","51.16609","-1.61766","IO91ED","WIN","Hampshire","SP11 7EF","","","🗺️"
"UKBOTA","223","B/G-0307","ROC Post Lyndhurst","ROC Bunker","50.87834","-1.59102","IO90EV","WIN","Hampshire","SO43 7FJ","","","🗺️"
"UKBOTA","223","B/G-0308","ROC Post Lockerley","ROC Bunker","51.02299","-1.55553","IO91FA","WIN","Hampshire","SO51 0GR","","","🗺️"
"UKBOTA","223","B/G-0309","ROC Post Copythorne","ROC Bunker","50.95510","-1.53297","IO90FW","WIN","Hampshire","SO51 6GF","","","🗺️"
"UKBOTA","223","B/G-0310","ROC Post Hurstbourne Tarrant","ROC Bunker","51.27105","-1.46341","IO91GG","WIN","Hampshire","SP11 0DH","","","🗺️"
"UKBOTA","223","B/G-0311","ROC Post Stockbridge Master Post","ROC Bunker","51.11555","-1.45664","IO91GC","WIN","Hampshire","SO20 6BY","true","","🗺️"
"UKBOTA","223","B/G-0312","ROC Post Marchwood","ROC Bunker","50.87593","-1.44394","IO90GV","WIN","Hampshire","SO45 5TE","","","🗺️"
"UKBOTA","223","B/G-0313","ROC Post Chandlers Ford","ROC Bunker","50.97443","-1.41314","IO90HX","WIN","Hampshire","SO53 4LE","","","🗺️"
"UKBOTA","223","B/G-0314","ROC Post Longparish","ROC Bunker","51.18871","-1.37765","IO91HE","WIN","Hampshire","SP11 6PJ","","","🗺️"
"UKBOTA","223","B/G-0315","ROC Post Kings Worthy","ROC Bunker","51.09967","-1.29516","IO91IC","WIN","Hampshire","SO23 7NR","","","🗺️"
"UKBOTA","223","B/G-0316","ROC Post Botley Master Post","ROC Bunker","50.90255","-1.29373","IO90IV","WIN","Hampshire","SO30 2SZ","true","","🗺️"
"UKBOTA","223","B/G-0317","ROC Post Overton - Hampshire","ROC Bunker","51.24474","-1.25541","IO91IF","WIN","Hampshire","RG25 3BT","","","🗺️"
"UKBOTA","223","B/G-0318","ROC Post Hill Head","ROC Bunker","50.82262","-1.25277","IO90IT","WIN","Hampshire","PO14 4HW","","","🗺️"
"UKBOTA","223","B/G-0319","ROC Post Kingsclere","ROC Bunker","51.32217","-1.24382","IO91JH","WIN","Hampshire","RG20 5NL","","","🗺️"
"UKBOTA","223","B/G-0320","ROC Post Upham","ROC Bunker","50.98595","-1.22950","IO90JX","HOR","Hampshire","SO32 1JN","","","🗺️"
"UKBOTA","223","B/G-0321","ROC Post Cheriton","ROC Bunker","51.04922","-1.17124","IO91JB","HOR","Hampshire","SO24 0QQ","","","🗺️"
"UKBOTA","223","B/G-0322","ROC Post Hambledon","ROC Bunker","50.92828","-1.07692","IO90LW","HOR","Hampshire","PO7 4SE","","","🗺️"
"UKBOTA","223","B/G-0323","ROC Post Medstead","ROC Bunker","51.12395","-1.05302","IO91LC","HOR","Hampshire","GU34 5LG","","","🗺️"
"UKBOTA","223","B/G-0324","ROC Post Herriard Master Post","ROC Bunker","51.19613","-1.03894","IO91LE","HOR","Hampshire","RG25 2PT","true","","🗺️"
"UKBOTA","223","B/G-0325","ROC Post Havant Master Post","ROC Bunker","50.85387","-1.02767","IO90LU","HOR","Hampshire","PO6 1BW","true","","🗺️"
"UKBOTA","223","B/G-0326","ROC Post Stratfield Turgis Master Post","ROC Bunker","51.32596","-0.99433","IO91MH","WIN","Hampshire","RG27 0AL","true","","🗺️"
"UKBOTA","223","B/G-0327","ROC Post Froxfield Green (Stoner Hill) Master Post","ROC Bunker","51.02697","-0.96388","IO91MA","HOR","Hampshire","GU32 1DX","true","","🗺️"
"UKBOTA","223","B/G-0328","ROC Post Hayling Island","ROC Bunker","50.80025","-0.96152","IO90MT","HOR","Hampshire","PO11 0PB","","","🗺️"
"UKBOTA","223","B/G-0329","ROC Post Odiham","ROC Bunker","51.23624","-0.93569","IO91MF","HOR","Hampshire","RG29 1JH","","","🗺️"
"UKBOTA","223","B/G-0330","ROC Post Selbourne","ROC Bunker","51.09586","-0.93420","IO91MC","HOR","Hampshire","GU34 3LQ","","","🗺️"
"UKBOTA","223","B/G-0331","ROC Post Bordon","ROC Bunker","51.09899","-0.86529","IO91NC","HOR","Hampshire","GU35 9BB","","","🗺️"
"UKBOTA","223","B/G-0332","ROC Post Christchurch","ROC Bunker","50.75577","-1.79722","IO90CS","WIN","Hampshire","BH23 2RS","","","🗺️"
"UKBOTA","223","B/G-0333","ROC Post New Milton","ROC Bunker","50.73669","-1.67104","IO90DR","WIN","Hampshire","BH25 7QL","","","🗺️"
